"ID","Holle_ID","Language_ID","Parameter_ID","Form","English","Collapsed_Holle_ID_Being_Separated","Dutch_in_Single_Holle_ID","Swadesh","Source"
3204,"1090","nl","3204_1090_CROOKED","krom","crooked, bent",NA,NA,FALSE,"holleli1980"
3205,"1091","nl","3205_1091_CURVED","bochtig","curved, winding",NA,NA,FALSE,"holleli1980"
3206,"1092","nl","3206_1092_THIN (OF SHAPE OF OBJECT)","plat","flat",NA,NA,FALSE,"holleli1980"
3207,"1093","nl","3207_1093_FLAT","vlak, effen","even",NA,NA,FALSE,"holleli1980"
3208,"1094","nl","3208_1094_SMOOTH","glad","smooth",NA,NA,TRUE,"holleli1980"
3209,"1095","nl","3209_1095_HEAVY","zwaar","heavy",NA,NA,TRUE,"holleli1980"
3210,"1096","nl","3210_1096_LIGHT (WEIGHT)","licht","light",NA,NA,FALSE,"holleli1980"
3211,"1097","nl","3211_1097_SLANTED","schuin","slanting, sloping",NA,NA,FALSE,"holleli1980"
3212,"1098","nl","3212_1098_SHARP","scherp","sharp",NA,NA,TRUE,"holleli1980"
3213,"1099","nl","3213_1099_BLUNT","stomp","blunt",NA,NA,TRUE,"holleli1980"
3214,"1100","nl","3214_1100_POINTED","spits","pointed",NA,NA,FALSE,"holleli1980"
3215,"1101","nl","3215_1101_HARD","hard","hard",NA,NA,FALSE,"holleli1980"
3216,"1102","nl","3216_1102_WEAK","week","weak",NA,NA,FALSE,"holleli1980"
3217,"1103","nl","3217_1103_SOFT","zacht","soft",NA,NA,FALSE,"holleli1980"
3218,"1104","nl","3218_1104_KIND","warm (v. personen)","warm (persons)",NA,NA,TRUE,"holleli1980"
3219,"1105","nl","3219_1105_WARM","warm (v. zaken)","warm (things)",NA,NA,TRUE,"holleli1980"
3220,"1104/1105","nl","3220_1104/1105_KIND","warm <unsp.>","warm (persons)","1104","warm (v. personen)",FALSE,"holleli1980"
3221,"1104/1105","nl","3221_1104/1105_WARM","warm <unsp.>","warm (things)","1105","warm (v. zaken)",FALSE,"holleli1980"
3222,"1106","nl","3222_1106_HOSTILITY","koud (v. personen)","cold (persons)",NA,NA,TRUE,"holleli1980"
3223,"1107","nl","3223_1107_COLD","koud (v. zaken)","cold (things)",NA,NA,TRUE,"holleli1980"
3224,"1106/1107","nl","3224_1106/1107_HOSTILITY","koud <unsp.>","cold (persons)","1106","koud (v. personen)",FALSE,"holleli1980"
3225,"1106/1107","nl","3225_1106/1107_COLD","koud <unsp.>","cold (things)","1107","koud (v. zaken)",FALSE,"holleli1980"
3226,"1108","nl","3226_1108_SHIVER","bibberen","to shiver",NA,NA,FALSE,"holleli1980"
3227,"1109","nl","3227_1109_ROUND","rond (als een stok)","round, circular (as a stick)",NA,NA,TRUE,"holleli1980"
3228,"1110","nl","3228_1110_ROUND","rond (als een bord)","round, circular (as a dish)",NA,NA,TRUE,"holleli1980"
3229,"1111","nl","3229_1111_SPHERICAL (ROUND IN THREE DIMENSIONS)","bolrond","globular, round",NA,NA,FALSE,"holleli1980"
3230,"1109/1110","nl","3230_1109/1110_ROUND","rond <unsp.>","round, circular (as a stick)","1109","rond (als een stok)",FALSE,"holleli1980"
3231,"1109/1110","nl","3231_1109/1110_ROUND","rond <unsp.>","round, circular (as a dish)","1110","rond (als een bord)",FALSE,"holleli1980"
3232,"1109-1111","nl","3232_1109-1111_ROUND","rond, bolrond <unsp.>","round, circular (as a stick)","1109","rond (als een stok)",FALSE,"holleli1980"
3233,"1109-1111","nl","3233_1109-1111_ROUND","rond, bolrond <unsp.>","round, circular (as a dish)","1110","rond (als een bord)",FALSE,"holleli1980"
3234,"1109-1111","nl","3234_1109-1111_SPHERICAL (ROUND IN THREE DIMENSIONS)","rond, bolrond <unsp.>","globular, round","1111","bolrond",FALSE,"holleli1980"
3235,"1112","nl","3235_1112_SQUARE","vierkant","square",NA,NA,FALSE,"holleli1980"
3236,"1113","nl","3236_1113_BROAD","breed","broad",NA,NA,FALSE,"holleli1980"
3237,"1114","nl","3237_1114_SMALL","smal","small",NA,NA,TRUE,"holleli1980"
3238,"1115","nl","3238_1115_NARROW","nauw","narrow",NA,NA,TRUE,"holleli1980"
3239,"1116","nl","3239_1116_WIDE","ruim, wijd","wide",NA,NA,TRUE,"holleli1980"
3240,"1117","nl","3240_1117_STRONG","krachtig, sterk","strong",NA,NA,FALSE,"holleli1980"
3241,"1118","nl","3241_1118_WEAK","zwak","weak",NA,NA,FALSE,"holleli1980"
3242,"1119","nl","3242_1119_BRAVE","dapper","brave, bold",NA,NA,FALSE,"holleli1980"
3243,"1120","nl","3243_1120_COWARDLY","niet durvend, laf","cowardly",NA,NA,FALSE,"holleli1980"
3244,"1121","nl","3244_1121_LAZY","lui","lazy",NA,NA,FALSE,"holleli1980"
3245,"1122","nl","3245_1122_DILIGENT","vlijtig","diligent",NA,NA,FALSE,"holleli1980"
3246,"1123","nl","3246_1123_STINGY","gierig","stingy",NA,NA,FALSE,"holleli1980"
3247,"1124","nl","3247_1124_GENTLE","mild","mild, tender",NA,NA,FALSE,"holleli1980"
3248,"1125","nl","3248_1125_DRY","droog","dry",NA,NA,TRUE,"holleli1980"
3249,"1126","nl","3249_1126_DRY IN SUN","in de zon te drogen leggen","to dry in the sun",NA,NA,FALSE,"holleli1980"
3250,"1127","nl","3250_1127_WET","nat","wet",NA,NA,TRUE,"holleli1980"
3251,"1128","nl","3251_1128_HUMID","vochtig","humid",NA,NA,FALSE,"holleli1980"
3252,"1129","nl","3252_1129_ROTTEN","rot","rotten",NA,NA,TRUE,"holleli1980"
3253,"1130","nl","3253_1130_GOOD","goed","good",NA,NA,TRUE,"holleli1980"
3254,"1131","nl","3254_1131_BAD","slecht","bad",NA,NA,TRUE,"holleli1980"
3255,"1132","nl","3255_1132_BEAUTIFUL","mooi (van persoon)","beautiful (persons)",NA,NA,FALSE,"holleli1980"
3256,"1133","nl","3256_1133_HANDSOME","mooi (van man)","beautiful (male)",NA,NA,FALSE,"holleli1980"
3257,"1134","nl","3257_1134_GOOD-LOOKING","mooi (van vrouw)","beautiful (fem.)",NA,NA,FALSE,"holleli1980"
3258,"1132-1134","nl","3258_1132-1134_BEAUTIFUL","mooi <unsp.>","beautiful (persons)","1132","mooi (van persoon)",FALSE,"holleli1980"
3259,"1132-1134","nl","3259_1132-1134_HANDSOME","mooi <unsp.>","beautiful (male)","1133","mooi (van man)",FALSE,"holleli1980"
3260,"1132-1134","nl","3260_1132-1134_GOOD-LOOKING","mooi <unsp.>","beautiful (fem.)","1134","mooi (van vrouw)",FALSE,"holleli1980"
3261,"1135","nl","3261_1135_GOOD","mooi (van zaak)","beautiful (things)",NA,NA,FALSE,"holleli1980"
3262,"1132-1135","nl","3262_1132-1135_BEAUTIFUL","mooi <unsp.>","beautiful (persons)","1132","mooi (van persoon)",FALSE,"holleli1980"
3263,"1132-1135","nl","3263_1132-1135_HANDSOME","mooi <unsp.>","beautiful (male)","1133","mooi (van man)",FALSE,"holleli1980"
3264,"1132-1135","nl","3264_1132-1135_GOOD-LOOKING","mooi <unsp.>","beautiful (fem.)","1134","mooi (van vrouw)",FALSE,"holleli1980"
3265,"1132-1135","nl","3265_1132-1135_GOOD","mooi <unsp.>","beautiful (things)","1135","mooi (van zaak)",FALSE,"holleli1980"
3266,"1136","nl","3266_1136_UGLY","lelijk (van persoon)","ugly (persons)",NA,NA,FALSE,"holleli1980"
3267,"1137","nl","3267_1137_UGLY","lelijk (van man)","ugly (male)",NA,NA,FALSE,"holleli1980"
3268,"1138","nl","3268_1138_UGLY","lelijk (van vrouw)","ugly (female)",NA,NA,FALSE,"holleli1980"
3269,"1136-1138","nl","3269_1136-1138_UGLY","lelijk <unsp.>","ugly (persons)","1136","lelijk (van persoon)",FALSE,"holleli1980"
3270,"1136-1138","nl","3270_1136-1138_UGLY","lelijk <unsp.>","ugly (male)","1137","lelijk (van man)",FALSE,"holleli1980"
3271,"1136-1138","nl","3271_1136-1138_UGLY","lelijk <unsp.>","ugly (female)","1138","lelijk (van vrouw)",FALSE,"holleli1980"
3272,"1139","nl","3272_1139_UGLY","lelijk (van zaak)","ugly (things)",NA,NA,FALSE,"holleli1980"
3273,"1136-1139","nl","3273_1136-1139_UGLY","lelijk <unsp.>","ugly (persons)","1136","lelijk (van persoon)",FALSE,"holleli1980"
3274,"1136-1139","nl","3274_1136-1139_UGLY","lelijk <unsp.>","ugly (male)","1137","lelijk (van man)",FALSE,"holleli1980"
3275,"1136-1139","nl","3275_1136-1139_UGLY","lelijk <unsp.>","ugly (female)","1138","lelijk (van vrouw)",FALSE,"holleli1980"
3276,"1136-1139","nl","3276_1136-1139_UGLY","lelijk <unsp.>","ugly (things)","1139","lelijk (van zaak)",FALSE,"holleli1980"
3277,"1140","nl","3277_1140_WRONG","fout, verkeerd, onjuist","wrong, false",NA,NA,FALSE,"holleli1980"
3278,"1141","nl","3278_1141_TRUE","juist, waar","true, right",NA,NA,TRUE,"holleli1980"
3279,"1142","nl","3279_1142_EMPTY","leeg","empty",NA,NA,FALSE,"holleli1980"
3280,"1143","nl","3280_1143_FULL","vol","full",NA,NA,TRUE,"holleli1980"
3281,"1144","nl","3281_1144_ANGRY","boos","angry",NA,NA,FALSE,"holleli1980"
3282,"1145","nl","3282_1145_MAD","gek","mad",NA,NA,FALSE,"holleli1980"
3283,"1146","nl","3283_1146_FASTEN","vast","tightly bound",NA,NA,FALSE,"holleli1980"
3284,"1147","nl","3284_1147_FASTEN","vast","tightly fitting",NA,NA,FALSE,"holleli1980"
3285,"1146/1147","nl","3285_1146/1147_FASTEN","vast <unsp.>","tightly bound","1146","vast",FALSE,"holleli1980"
3286,"1146/1147","nl","3286_1146/1147_FASTEN","vast <unsp.>","tightly fitting","1147","vast",FALSE,"holleli1980"
3287,"1148","nl","3287_1148_LOOSE","los","loose",NA,NA,FALSE,"holleli1980"
3288,"1149","nl","3288_1149_LOOSE","los","loosely fitting",NA,NA,FALSE,"holleli1980"
3289,"1148/1149","nl","3289_1148/1149_LOOSE","los <unsp.>","loose","1148","los",FALSE,"holleli1980"
3290,"1148/1149","nl","3290_1148/1149_LOOSE","los <unsp.>","loosely fitting","1149","los",FALSE,"holleli1980"
3291,"1150","nl","3291_1150_OLD","oud","old",NA,NA,TRUE,"holleli1980"
3292,"1151","nl","3292_1151_OLD (USED)","oud (van zaken)","old, worn",NA,NA,TRUE,"holleli1980"
3293,"1152","nl","3293_1152_YOUNG","jong","young",NA,NA,FALSE,"holleli1980"
3294,"1153","nl","3294_1153_NEW","nieuw","new",NA,NA,TRUE,"holleli1980"
3295,"1154","nl","3295_1154_POOR","arm","poor",NA,NA,FALSE,"holleli1980"
3296,"1155","nl","3296_1155_RICH","welvarend","wealthy",NA,NA,FALSE,"holleli1980"
3297,"1156","nl","3297_1156_TIRED","moe","tired",NA,NA,FALSE,"holleli1980"
3298,"1157","nl","3298_1157_FAST","snel, vlug","fast",NA,NA,FALSE,"holleli1980"
3299,"1158","nl","3299_1158_SLOW","langzaam","slow",NA,NA,FALSE,"holleli1980"
3300,"1159","nl","3300_1159_DUMB","dom","dumb",NA,NA,FALSE,"holleli1980"
3301,"1160","nl","3301_1160_CLEVER","knap","clever",NA,NA,FALSE,"holleli1980"
3302,"1161","nl","3302_1161_SWEET","zoet","sweet",NA,NA,FALSE,"holleli1980"
3303,"1162","nl","3303_1162_SOUR","zuur","sour",NA,NA,FALSE,"holleli1980"
3304,"1163","nl","3304_1163_BITTER","bitter","bitter",NA,NA,FALSE,"holleli1980"
3305,"1164","nl","3305_1164_ASTRINGENT","samentrekkend","astringent",NA,NA,FALSE,"holleli1980"
3306,"1165","nl","3306_1165_SPICY","heet, scherp","hot, spicy",NA,NA,FALSE,"holleli1980"
3307,"1166","nl","3307_1166_SALTY","zout, ziltig (bijvnw)","salty",NA,NA,FALSE,"holleli1980"
3308,"1167","nl","3308_1167_WHITE","wit","white",NA,NA,TRUE,"holleli1980"
3309,"1168","nl","3309_1168_BLACK","zwart","black",NA,NA,TRUE,"holleli1980"
3310,"1169","nl","3310_1169_RED","rood","red",NA,NA,TRUE,"holleli1980"
3311,"1170","nl","3311_1170_BROWN","bruin","brown",NA,NA,FALSE,"holleli1980"
3312,"1171","nl","3312_1171_YELLOW","geel","yellow",NA,NA,TRUE,"holleli1980"
3313,"1172","nl","3313_1172_BLUE","blauw","blue",NA,NA,FALSE,"holleli1980"
3314,"1173","nl","3314_1173_GREEN","groen","green",NA,NA,TRUE,"holleli1980"
3315,"1174","nl","3315_1174_LOOK FOR","zoeken","to look for",NA,NA,FALSE,"holleli1980"
3316,"1175","nl","3316_1175_FIND","vinden","to find",NA,NA,FALSE,"holleli1980"
3317,"1176","nl","3317_1176_GIVE","geven","to give",NA,NA,TRUE,"holleli1980"
3318,"1177","nl","3318_1177_GIVE","aanreiken","to hand, to pass",NA,NA,FALSE,"holleli1980"
3319,"1178","nl","3319_1178_ACCEPT","aannemen","to accept",NA,NA,FALSE,"holleli1980"
3320,"1179","nl","3320_1179_TAKE","nemen","to take",NA,NA,FALSE,"holleli1980"
3321,"1180","nl","3321_1180_GET","halen","to get",NA,NA,FALSE,"holleli1980"
3322,"1181","nl","3322_1181_CARRY IN HAND","wegnemen, weghalen","to take away",NA,NA,FALSE,"holleli1980"
3323,"1182","nl","3323_1182_CARRY IN HAND","meenemen (in de zin van wegbrengen)","to take along",NA,NA,FALSE,"holleli1980"
3324,"1183","nl","3324_1183_BRING","meenemen (in de zin van meebrengen)","to bring",NA,NA,FALSE,"holleli1980"
3325,"1184","nl","3325_1184_ACCOMPANY","begeleiden","to accompany",NA,NA,FALSE,"holleli1980"
3326,"1185","nl","3326_1185_HOLD","vasthouden, vastpakken","to grip, to hold, to seize",NA,NA,TRUE,"holleli1980"
3327,"1186","nl","3327_1186_LEAD (GUIDE)","aan de hand leiden","to lead by the hand",NA,NA,FALSE,"holleli1980"
3328,"1187","nl","3328_1187_DO OR MAKE","maken, doen","to make, to do",NA,NA,FALSE,"holleli1980"
3329,"1188","nl","3329_1188_PREPARE","in orde maken, klaar maken","to prepare, to make ready",NA,NA,FALSE,"holleli1980"
3330,"1189","nl","3330_1189_WASH","wassen (van eetgerei)","to wash up (dishes, spoons, etc.)",NA,NA,FALSE,"holleli1980"
3331,"1190","nl","3331_1190_LAUNDER (WASH CLOTHES)","wassen (van kleren)","to wash (clothes)",NA,NA,FALSE,"holleli1980"
3332,"1191","nl","3332_1191_WASH (ONESELF)","zich het gezicht wassen","to wash (face)",NA,NA,FALSE,"holleli1980"
3333,"1192","nl","3333_1192_WASH (ONESELF)","zich het haar wassen","to wash (hair)",NA,NA,FALSE,"holleli1980"
3334,"1193","nl","3334_1193_KNOW","kennen","to know",NA,NA,TRUE,"holleli1980"
3335,"1194","nl","3335_1194_THINK","denken","to think",NA,NA,TRUE,"holleli1980"
3336,"1195","nl","3336_1195_KNOW (SOMETHING)","weten","to know",NA,NA,TRUE,"holleli1980"
3337,"1196","nl","3337_1196_REMEMBER","zich herinneren","to remember",NA,NA,FALSE,"holleli1980"
3338,"1197","nl","3338_1197_FORGET","vergeten zijn","to have forgotten something",NA,NA,FALSE,"holleli1980"
3339,"1198","nl","3339_1198_DENY","ontkennen","to deny",NA,NA,FALSE,"holleli1980"
3340,"1199","nl","3340_1199_ADMIT","bekennen","to confess",NA,NA,FALSE,"holleli1980"
3341,"1200","nl","3341_1200_BE SILENT","zwijgen","to be silent",NA,NA,FALSE,"holleli1980"
3342,"1201","nl","3342_1201_MUMBLE","prevelen","to mumble",NA,NA,FALSE,"holleli1980"
3343,"1202","nl","3343_1202_SPEAK","spreken","to speak",NA,NA,TRUE,"holleli1980"
3344,"1203","nl","3344_1203_SING","zingen","to sing",NA,NA,TRUE,"holleli1980"
3345,"1204","nl","3345_1204_WHISPER","fluisteren","to whisper",NA,NA,FALSE,"holleli1980"
3346,"1205","nl","3346_1205_SAY","zeggen","to say",NA,NA,TRUE,"holleli1980"
3347,"1206","nl","3347_1206_CALL","roepen","to call",NA,NA,FALSE,"holleli1980"
3348,"1207","nl","3348_1207_ABUSE","schelden","to abuse, to scold",NA,NA,FALSE,"holleli1980"
3349,"1208","nl","3349_1208_BE ABLE","kunnen","to be able to",NA,NA,FALSE,"holleli1980"
3350,"1209","nl","3350_1209_ALLOW","mogen","to be allowed",NA,NA,FALSE,"holleli1980"
3351,"1210","nl","3351_1210_WORK (ACTIVITY)","werken","to work",NA,NA,TRUE,"holleli1980"
3352,"1211","nl","3352_1211_CARRY ON SHOULDER","dragen (op de schouder)","to shoulder",NA,NA,FALSE,"holleli1980"
3353,"1212","nl","3353_1212_CARRY ON HEAD","dragen (op het hoofd)","to carry on the head",NA,NA,FALSE,"holleli1980"
3354,"1213","nl","3354_1213_NA","dragen (aan de hangende hand)","to carry something hanging from the hand",NA,NA,FALSE,"holleli1980"
3355,"1214","nl","3355_1214_NA","dragen (op de heup)","to carry on the hip",NA,NA,FALSE,"holleli1980"
3356,"1215","nl","3356_1215_CARRY UNDER ARM","dragen (onder de oksel)","to carry under the arm",NA,NA,FALSE,"holleli1980"
3357,"1216","nl","3357_1216_CARRY IN HAND","dragen (in de hand)","to carry in the hand",NA,NA,FALSE,"holleli1980"
3358,"1217","nl","3358_1217_CARRY ON BACK","dragen (op de rug met banden over de schouders of hoofd)","to carry on the back (with strap over the shoulder or head)",NA,NA,FALSE,"holleli1980"
3359,"1218","nl","3359_1218_NA","dragen (in de draagsarong)","to carry in a sarong",NA,NA,FALSE,"holleli1980"
3360,"1219","nl","3360_1219_CARRY","dragen (met twee of meer op de schouders)","to carry",NA,NA,FALSE,"holleli1980"
3361,"1220","nl","3361_1220_CARRY ON BACK","dragen (op de rug)","to carry on the back",NA,NA,FALSE,"holleli1980"
3362,"1221","nl","3362_1221_NA","dragen (voor de buik)","to carry in front of oneself",NA,NA,FALSE,"holleli1980"
3363,"1211-1214/1220/1221","nl","3363_1211-1214/1220/1221_CARRY ON SHOULDER","dragen <unsp.>","to shoulder","1211","dragen (op de schouder)",FALSE,"holleli1980"
3364,"1211-1214/1220/1221","nl","3364_1211-1214/1220/1221_CARRY ON HEAD","dragen <unsp.>","to carry on the head","1212","dragen (op het hoofd)",FALSE,"holleli1980"
3365,"1211-1214/1220/1221","nl","3365_1211-1214/1220/1221_NA","dragen <unsp.>","to carry something hanging from the hand","1213","dragen (aan de hangende hand)",FALSE,"holleli1980"
3366,"1211-1214/1220/1221","nl","3366_1211-1214/1220/1221_NA","dragen <unsp.>","to carry on the hip","1214","dragen (op de heup)",FALSE,"holleli1980"
3367,"1211-1214/1220/1221","nl","3367_1211-1214/1220/1221_CARRY ON BACK","dragen <unsp.>","to carry on the back","1220","dragen (op de rug)",FALSE,"holleli1980"
3368,"1211-1214/1220/1221","nl","3368_1211-1214/1220/1221_NA","dragen <unsp.>","to carry in front of oneself","1221","dragen (voor de buik)",FALSE,"holleli1980"
3369,"1211-1216/1220/1221","nl","3369_1211-1216/1220/1221_CARRY ON SHOULDER","dragen <unsp.>","to shoulder","1211","dragen (op de schouder)",FALSE,"holleli1980"
3370,"1211-1216/1220/1221","nl","3370_1211-1216/1220/1221_CARRY ON HEAD","dragen <unsp.>","to carry on the head","1212","dragen (op het hoofd)",FALSE,"holleli1980"
3371,"1211-1216/1220/1221","nl","3371_1211-1216/1220/1221_NA","dragen <unsp.>","to carry something hanging from the hand","1213","dragen (aan de hangende hand)",FALSE,"holleli1980"
3372,"1211-1216/1220/1221","nl","3372_1211-1216/1220/1221_NA","dragen <unsp.>","to carry on the hip","1214","dragen (op de heup)",FALSE,"holleli1980"
3373,"1211-1216/1220/1221","nl","3373_1211-1216/1220/1221_CARRY UNDER ARM","dragen <unsp.>","to carry under the arm","1215","dragen (onder de oksel)",FALSE,"holleli1980"
3374,"1211-1216/1220/1221","nl","3374_1211-1216/1220/1221_CARRY IN HAND","dragen <unsp.>","to carry in the hand","1216","dragen (in de hand)",FALSE,"holleli1980"
3375,"1211-1216/1220/1221","nl","3375_1211-1216/1220/1221_CARRY ON BACK","dragen <unsp.>","to carry on the back","1220","dragen (op de rug)",FALSE,"holleli1980"
3376,"1211-1216/1220/1221","nl","3376_1211-1216/1220/1221_NA","dragen <unsp.>","to carry in front of oneself","1221","dragen (voor de buik)",FALSE,"holleli1980"
3377,"1211-1219","nl","3377_1211-1219_CARRY ON SHOULDER","dragen <unsp.>","to shoulder","1211","dragen (op de schouder)",FALSE,"holleli1980"
3378,"1211-1219","nl","3378_1211-1219_CARRY ON HEAD","dragen <unsp.>","to carry on the head","1212","dragen (op het hoofd)",FALSE,"holleli1980"
3379,"1211-1219","nl","3379_1211-1219_NA","dragen <unsp.>","to carry something hanging from the hand","1213","dragen (aan de hangende hand)",FALSE,"holleli1980"
3380,"1211-1219","nl","3380_1211-1219_NA","dragen <unsp.>","to carry on the hip","1214","dragen (op de heup)",FALSE,"holleli1980"
3381,"1211-1219","nl","3381_1211-1219_CARRY UNDER ARM","dragen <unsp.>","to carry under the arm","1215","dragen (onder de oksel)",FALSE,"holleli1980"
3382,"1211-1219","nl","3382_1211-1219_CARRY IN HAND","dragen <unsp.>","to carry in the hand","1216","dragen (in de hand)",FALSE,"holleli1980"
3383,"1211-1219","nl","3383_1211-1219_CARRY ON BACK","dragen <unsp.>","to carry on the back (with strap over the shoulder or head)","1217","dragen (op de rug met banden over de schouders of hoofd)",FALSE,"holleli1980"
3384,"1211-1219","nl","3384_1211-1219_NA","dragen <unsp.>","to carry in a sarong","1218","dragen (in de draagsarong)",FALSE,"holleli1980"
3385,"1211-1219","nl","3385_1211-1219_CARRY","dragen <unsp.>","to carry","1219","dragen (met twee of meer op de schouders)",FALSE,"holleli1980"
3386,"1222","nl","3386_1222_WAKE UP","waken","to wake, to watch",NA,NA,FALSE,"holleli1980"
3387,"1223","nl","3387_1223_AWAKE","wakker zijn","to be awake",NA,NA,FALSE,"holleli1980"
3388,"1224","nl","3388_1224_GUARD","bewaken","to guard, to watch",NA,NA,FALSE,"holleli1980"
3389,"1222-1224","nl","3389_1222-1224_WAKE UP","(be)waken <unsp.>","to wake, to watch","1222","waken",FALSE,"holleli1980"
3390,"1222-1224","nl","3390_1222-1224_AWAKE","(be)waken <unsp.>","to be awake","1223","wakker zijn",FALSE,"holleli1980"
3391,"1222-1224","nl","3391_1222-1224_GUARD","(be)waken <unsp.>","to guard, to watch","1224","bewaken",FALSE,"holleli1980"
3392,"1225","nl","3392_1225_NA","loeren","to spy",NA,NA,FALSE,"holleli1980"
3393,"1226","nl","3393_1226_WAIT (FOR)","wachten","to wait",NA,NA,FALSE,"holleli1980"
3394,"1227","nl","3394_1227_HEAR","horen","to hear",NA,NA,TRUE,"holleli1980"
3395,"1228","nl","3395_1228_SEE","zien","to see",NA,NA,TRUE,"holleli1980"
3396,"1229","nl","3396_1229_SMELL (PERCEIVE)","ruiken","to smell",NA,NA,TRUE,"holleli1980"
3397,"1230","nl","3397_1230_FEEL","voelen","to feel",NA,NA,FALSE,"holleli1980"
3398,"1231","nl","3398_1231_FEEL (TACTUALLY)","tasten","to feel, to touch",NA,NA,FALSE,"holleli1980"
3399,"1232","nl","3399_1232_TASTE (SOMETHING)","proeven","to taste",NA,NA,FALSE,"holleli1980"
3400,"1233","nl","3400_1233_CONSUME (DRINK OR EAT)","slurpen","to slurp",NA,NA,FALSE,"holleli1980"
3401,"1234","nl","3401_1234_BLOW (WITH NOSE)","snuiten","to blow the nose",NA,NA,FALSE,"holleli1980"
3402,"1235","nl","3402_1235_SUCK","zuigen","to suck",NA,NA,TRUE,"holleli1980"
3403,"1236","nl","3403_1236_KISS","kussen","to kiss",NA,NA,FALSE,"holleli1980"
3404,"1237","nl","3404_1237_SNIFF","snuiven","to sniff",NA,NA,FALSE,"holleli1980"
3405,"1236/1237","nl","3405_1236/1237_KISS","kussen, snuiven <unsp.>","to kiss","1236","kussen",FALSE,"holleli1980"
3406,"1236/1237","nl","3406_1236/1237_SNIFF","kussen, snuiven <unsp.>","to sniff","1237","snuiven",FALSE,"holleli1980"
3407,"1238","nl","3407_1238_LOVE","liefhebben (iemd.)","to love",NA,NA,FALSE,"holleli1980"
3408,"1239","nl","3408_1239_HATE","haten","to hate",NA,NA,FALSE,"holleli1980"
3409,"1240","nl","3409_1240_JEALOUS","jaloers","jealous",NA,NA,FALSE,"holleli1980"
3410,"1241","nl","3410_1241_AGREE","goedvinden","to approve",NA,NA,FALSE,"holleli1980"
